id,cluster
58400,73
58402,53
58403,2
58404,28
58405,46
58406,87
58407,86
58408,2
58409,72
58410,92
58411,11
58412,37
58413,33
58414,14
58416,27
58417,12
58418,69
58419,46
58420,17
58421,74
58422,35
58423,92
58424,20
58426,26
58430,53
58431,17
58432,17
58433,76
58434,17
58435,99
58436,85
58437,83
58439,58
58440,58
58441,82
58442,82
58443,82
58444,68
58445,64
58446,37
58447,31
58448,71
58449,22
58450,75
58451,18
58452,77
58453,71
58454,79
58455,53
58456,60
58457,71
58458,34
58459,93
58460,79
58461,8
58462,37
58463,35
58464,35
58465,72
58466,41
58468,97
58469,51
58470,94
58471,73
58472,95
58473,10
58475,63
58477,58
58478,58
58480,83
58482,60
58483,8
58485,78
58486,82
58488,32
58489,19
58490,79
58491,17
58492,18
58493,64
58494,36
58495,21
58496,63
58497,36
58498,69
58499,46
58500,13
58502,93
58503,43
58504,71
58507,12
58508,58
58509,12
58510,73
58511,34
58512,92
58513,92
58514,17
58516,53
58517,15
58518,85
58519,15
58523,41
58524,58
58525,79
58526,93
58527,3
58529,4
58530,88
58531,83
58533,17
58534,89
58535,18
58536,18
58537,38
58538,11
58539,26
58540,60
58541,14
58542,13
58546,57
58547,18
58548,18
58549,41
58550,17
58551,92
58552,71
58553,13
58554,18
58555,18
58556,38
58557,13
58558,57
58559,11
58560,58
58561,23
58562,34
58565,53
58566,92
58567,11
58568,59
58569,16
58570,14
58571,73
58572,58
58573,58
58574,58
58575,27
58576,33
58577,92
58578,29
58580,53
58581,7
58582,93
58583,58
58584,58
58585,20
58586,32
58587,23
58588,83
58589,74
58590,95
58591,79
58592,64
58593,82
58594,16
58595,92
58596,10
58597,33
58598,24
58599,18
58600,18
58601,59
58602,79
58603,18
58604,31
58605,77
58606,80
58608,42
58609,95
58610,95
58611,98
58612,32
58613,45
58614,88
58616,18
58617,41
58618,18
58619,18
58620,37
58621,55
58622,16
58623,31
58624,7
58625,15
58626,17
58627,7
58628,17
58629,3
58632,83
58633,48
58634,48
58635,83
58636,68
58638,16
58639,25
58642,99
58644,58
58645,13
58646,58
58647,58
58649,34
58650,8
58651,60
58652,12
58653,56
58654,11
58655,72
58656,89
58657,74
58658,31
58659,25
58660,40
58662,68
58663,55
58664,98
58665,51
58666,1
58667,68
58668,68
58669,31
58670,56
58671,60
58672,60
58673,25
58674,68
58676,58
58677,0
58678,0
58679,0
58680,16
58681,83
58682,90
58684,12
58685,20
58687,58
58688,44
58690,94
58691,60
58692,99
58693,92
58694,29
58695,40
58696,20
58697,51
58699,70
58700,47
58701,15
58702,68
58703,64
58704,32
58705,46
58707,29
58708,51
58709,86
58710,76
58711,33
58712,17
58714,74
58715,75
58716,38
58717,45
58718,59
58719,14
58720,0
58721,90
58722,58
58723,47
58725,56
58726,4
58727,4
58728,4
58729,36
58730,56
58731,53
58732,74
58733,90
58734,24
58735,25
58736,75
58737,58
58738,84
58739,58
58740,13
58741,98
58743,17
58744,44
58746,9
58747,28
58748,90
58749,14
58750,11
58751,92
58752,84
58753,91
58754,3
58755,91
58756,77
58757,75
58758,25
58759,79
58761,26
58762,92
58763,24
58764,60
58765,3
58766,11
58767,26
58768,84
58769,32
58770,22
58771,48
58773,56
58774,15
58775,60
58776,67
58777,58
58778,58
58781,35
58783,18
58784,44
58785,16
58786,46
58787,89
58789,3
58790,56
58791,74
58792,47
58793,94
58794,87
58795,13
58796,22
58797,13
58798,90
58799,4
58800,59
58802,90
58803,38
58806,58
58807,58
58808,51
58809,45
58810,28
58812,18
58813,12
58814,9
58816,72
58817,7
58819,17
58820,33
58821,2
58822,2
58823,29
58824,58
58825,58
58826,25
58827,93
58829,72
58830,72
58831,97
58832,71
58833,83
58834,60
58835,58
58836,53
58837,74
58838,91
58839,68
58840,51
58841,60
58842,64
58843,58
58844,58
58845,58
58846,94
58849,27
58850,80
58852,9
58853,21
58854,36
58855,15
58856,91
58857,79
58859,79
58860,79
58861,79
58862,79
58863,42
58864,36
58866,33
58867,81
58868,71
58869,60
58870,16
58871,34
58873,3
58874,82
58875,71
58876,1
58877,31
58878,80
58879,60
58880,36
58881,11
58882,95
58883,56
58884,1
58886,76
58887,12
58888,36
58889,72
58890,70
58892,60
58893,90
58894,29
58895,9
58896,71
58897,0
58898,60
58899,56
58900,72
58901,53
58902,53
58903,79
58904,58
58905,58
58907,51
58908,0
58909,60
58911,14
58912,44
58913,29
58914,12
58915,42
58918,79
58919,54
58920,58
58921,27
58922,23
58923,54
58924,40
58925,58
58926,36
58927,20
58928,82
58929,85
58930,43
58931,29
58932,87
58933,42
58934,60
58935,63
58937,92
58938,60
58939,40
58940,16
58942,2
58943,14
58944,16
58945,0
58946,71
58947,3
58948,55
58950,77
58951,32
58952,16
58953,1
58954,59
58955,71
58956,63
58958,68
58960,79
58961,64
58962,89
58963,89
58964,89
58965,71
58966,71
58967,49
58968,89
58969,36
58970,54
58971,23
58972,73
58973,27
58974,59
58975,14
58976,29
58977,20
58979,52
58980,76
58981,51
58982,13
58983,32
58984,32
58985,88
58987,62
58988,10
58990,79
58991,56
58992,98
58993,58
58994,58
58995,56
58996,60
58997,71
58998,18
59000,2
59001,36
59002,35
59003,71
59004,80
59005,86
59006,11
59007,65
59008,58
59009,58
59010,44
59011,0
59012,7
59013,4
59014,89
59015,76
59016,54
59017,52
59018,37
59019,89
59020,45
59021,74
59022,13
59023,20
59024,20
59025,58
59026,89
59031,13
59032,60
59033,4
59034,90
59035,4
59036,70
59038,20
59039,82
59040,74
59041,18
59042,89
59043,17
59044,75
59045,71
59048,58
59049,58
59050,59
59052,51
59053,56
59054,63
59055,1
59056,58
59057,10
59058,81
59060,33
59061,40
59062,42
59063,42
59065,71
59066,27
59067,68
59068,95
59069,17
59070,51
59071,27
59072,33
59074,23
59075,41
59076,68
59077,82
59078,99
59080,28
59082,11
59083,13
59084,0
59085,34
59086,84
59089,53
59090,62
59091,20
59092,23
59093,9
59094,15
59095,87
59096,93
59099,95
59100,1
59101,13
59102,22
59103,71
59104,89
59106,64
59107,69
59108,32
59109,51
59110,89
59111,58
59112,90
59113,62
59114,14
59116,14
59118,28
59120,95
59121,82
59122,58
59123,58
59124,68
59125,38
59126,33
59127,13
59128,71
59129,45
59130,84
59131,81
59132,69
59133,18
59134,67
59135,20
59136,92
59138,1
59139,13
59141,56
59142,0
59143,68
59144,33
59145,58
59146,51
59147,59
59148,90
59149,56
59150,56
59152,64
59153,99
59155,23
59156,72
59157,90
59158,4
59159,10
59160,90
59162,31
59163,20
59164,58
59165,76
59166,55
59167,98
59168,51
59169,92
59170,4
59171,81
59172,25
59174,90
59175,79
59176,89
59177,33
59178,91
59179,59
59180,76
59181,37
59182,17
59183,11
59184,71
59188,60
59190,32
59191,10
59192,83
59193,51
59194,58
59195,58
59196,87
59197,62
59198,33
59199,43
59200,93
59201,59
59202,29
59203,98
59204,99
59205,69
59206,51
59207,85
59208,23
59209,88
59210,10
59211,93
59212,28
59213,54
59214,20
59215,54
59216,98
59217,27
59220,62
59223,1
59224,90
59225,69
59226,58
59227,58
59228,58
59230,82
59231,88
59232,79
59233,84
59234,79
59235,69
59236,99
59237,60
59238,8
59239,85
59240,17
59241,23
59242,90
59243,90
59245,40
59247,17
59248,28
59249,94
59250,12
59251,97
59252,56
59253,83
59254,91
59255,56
59256,15
59257,89
59258,65
59259,90
59260,9
59261,3
59262,23
59263,57
59264,32
59267,56
59269,99
59270,84
59271,10
59272,18
59273,94
59274,23
59276,99
59277,16
59279,58
59280,58
59281,58
59282,3
59283,93
59284,36
59285,70
59286,14
59287,90
59288,51
59289,16
59290,13
59291,68
59293,97
59295,84
59296,79
59297,90
59299,58
59300,58
59301,58
59302,59
59303,42
59304,90
59306,69
59307,24
59308,19
59309,56
59310,45
59311,77
59312,79
59313,92
59314,90
59315,40
59316,64
59317,83
59318,40
59319,33
59320,84
59321,82
59322,96
59323,56
59324,58
59325,49
59326,37
59328,77
59329,90
59330,43
59331,79
59332,15
59333,1
59334,94
59335,71
59336,83
59339,36
59340,17
59342,40
59343,62
59344,31
59345,25
59346,24
59347,1
59348,84
59349,60
59351,88
59352,18
59354,92
59355,32
59356,90
59357,88
59358,32
59359,58
59360,58
59361,58
59362,64
59363,7
59364,18
59366,15
59367,42
59368,92
59369,33
59370,16
59371,71
59372,75
59373,56
59375,90
59376,25
59377,40
59378,40
59379,77
59380,77
59381,77
59382,18
59383,36
59384,78
59385,63
59386,63
59387,71
59388,85
59390,13
59391,58
59392,58
59393,58
59394,56
59396,42
59397,27
59398,32
59399,18
59400,18
59401,72
59402,45
59403,25
59404,90
59405,17
59406,91
59407,58
59408,58
59409,58
59410,71
59411,40
59412,64
59413,82
59414,82
59415,56
59418,56
59419,23
59420,83
59421,82
59422,82
59423,9
59424,16
59425,79
59426,35
59427,64
59428,33
59429,86
59430,2
59432,10
59433,18
59434,33
59436,71
59437,0
59438,90
59439,17
59440,68
59441,16
59443,89
59444,46
59446,16
59447,56
59448,63
59449,95
59450,75
59451,20
59452,71
59453,19
59454,53
59455,65
59456,45
59457,35
59458,90
59460,58
59461,58
59462,58
59463,33
59465,9
59466,60
59467,71
59468,29
59469,9
59470,56
59472,79
59473,51
59474,98
59475,40
59476,82
59477,71
59478,33
59480,63
59482,23
59483,23
59484,95
59485,64
59486,56
59489,96
59490,17
59491,71
59494,70
59495,92
59496,71
59497,16
59498,56
59499,62
59500,14
59501,79
59502,64
59503,21
59504,25
59505,56
59506,15
59507,58
59508,58
59509,58
59510,13
59511,73
59512,42
59514,16
59515,44
59516,25
59517,92
59518,89
59519,12
59520,88
59521,21
59522,95
59523,71
59524,40
59526,84
59527,74
59528,14
59529,37
59530,42
59531,53
59532,69
59533,47
59535,90
59536,17
59538,75
59540,58
59541,58
59542,58
59543,79
59545,44
59546,64
59548,59
59549,15
59550,79
59551,45
59552,13
59553,36
59554,40
59555,40
59556,25
59557,71
59558,56
59559,90
59560,40
59561,56
59563,83
59564,87
59565,2
59566,95
59567,32
59570,20
59571,58
59572,58
59573,12
59574,41
59575,25
59576,40
59577,67
59578,79
59579,64
59581,25
59584,84
59585,84
59586,71
59587,56
59588,90
59589,21
59590,11
59591,34
59592,35
59593,53
59594,57
59595,9
59598,72
59599,64
59600,71
59601,92
59602,16
59603,98
59604,80
59605,57
59606,8
59607,20
59608,32
59609,56
59610,58
59611,36
59614,58
59615,58
59616,90
59617,59
59618,45
59619,92
59621,89
59622,25
59623,86
59624,41
59625,64
59626,82
59627,95
59628,71
59630,21
59632,71
59633,28
59634,18
59636,96
59637,58
59638,58
59639,71
59640,70
59641,24
59642,95
59643,90
59644,71
59645,68
59647,49
59648,0
59649,71
59650,2
59651,20
59652,33
59653,33
59654,4
59656,51
59657,53
59658,28
59660,71
59662,23
59663,40
59664,80
59665,25
59666,71
59668,71
59669,51
59670,58
59671,58
59672,34
59673,20
59674,45
59675,63
59676,17
59677,51
59678,63
59679,56
59680,51
59681,17
59682,79
59684,42
59685,10
59688,23
59689,74
59690,23
59691,13
59692,23
59693,56
59694,51
59695,4
59698,79
59699,83
59700,51
59702,84
59703,56
59705,92
59706,58
59707,58
59708,58
59709,20
59710,13
59711,13
59712,90
59713,55
59714,4
59715,42
59716,16
59720,37
59721,37
59723,18
59724,76
59725,85
59726,24
59727,45
59728,90
59729,18
59730,10
59732,97
59733,96
59734,24
59735,24
59736,23
59737,23
59738,68
59739,98
59740,23
59741,83
59742,37
59743,18
59745,27
59746,51
59747,35
59748,23
59749,23
59750,69
59751,73
59752,25
59754,9
59755,97
59756,99
59757,12
59759,85
59760,33
59761,23
59763,31
59764,42
59766,58
59767,58
59768,58
59769,1
59770,10
59771,33
59772,33
59774,56
59775,22
59776,97
59777,10
59778,10
59779,9
59780,15
59782,60
59783,84
59784,20
59785,58
59786,58
59787,23
59788,99
59789,69
59790,33
59791,8
59792,89
59793,95
59794,12
59795,8
59798,93
59799,51
59800,12
59801,51
59802,14
59804,12
59805,56
59806,16
59807,41
59808,71
59809,20
59810,23
59811,23
59812,24
59813,27
59814,44
59815,89
59816,22
59817,27
59818,33
59819,17
59820,97
59821,54
59822,79
59823,37
59824,98
59825,25
59826,11
59827,13
59828,33
59829,29
59830,97
59831,49
59832,97
59834,59
59836,23
59837,36
59839,95
59840,23
59841,7
59842,25
59843,75
59844,20
59845,16
59846,79
59847,16
59848,85
59849,70
59850,68
59851,65
59853,92
59854,33
59855,71
59856,60
59857,70
59858,80
59860,70
59861,31
59862,51
59863,55
59864,46
59865,79
59867,23
59868,76
59869,23
59872,92
59873,91
59874,17
59875,51
59876,3
59877,54
59880,32
59881,23
59882,67
59883,40
59884,72
59885,40
59886,73
59887,69
59890,31
59891,13
59892,48
59893,33
59894,98
59895,22
59896,98
59897,98
59898,16
59899,70
59900,22
59901,20
59902,1
59904,92
59906,32
59907,53
59908,79
59909,22
59911,37
59912,37
59913,23
59914,23
59916,79
59918,1
59920,82
59922,74
59923,27
59924,88
59927,37
59928,81
59929,67
59930,17
59931,94
59932,62
59933,31
59934,9
59935,1
59936,22
59937,0
59938,0
59939,71
59940,98
59941,43
59944,97
59946,51
59947,95
59948,64
59949,23
59950,23
59951,18
59952,69
59953,72
59955,47
59956,69
59957,64
59959,46
59960,1
59961,96
59962,13
59963,1
59964,15
59965,82
59966,46
59967,92
59968,35
59969,54
59970,18
59971,51
59972,9
59974,8
59975,2
59976,71
59977,21
59978,95
59979,23
59980,77
59981,87
59982,56
59983,3
59984,45
59985,42
59986,86
59987,12
59988,98
59990,43
59991,18
59993,18
59994,3
59995,11
59997,99
59998,99
59999,42
60000,40
60001,70
60003,98
60004,72
60005,11
60006,60
60007,23
60008,60
60009,11
60010,59
60011,58
60012,58
60013,20
60014,58
60015,77
60016,60
60017,92
60018,37
60019,74
60020,90
60021,12
60022,80
60023,71
60024,56
60025,55
60026,12
60027,71
60028,1
60029,89
60034,51
60035,18
60036,96
60037,16
60038,46
60039,13
60040,16
60041,60
60042,3
60043,77
60044,98
60045,11
60046,38
60047,27
60048,9
60050,64
60051,27
60053,71
60054,63
60055,17
60056,26
60057,2
60058,43
60059,25
60060,31
60061,36
60064,13
60065,92
60066,82
60067,1
60068,11
60070,23
60071,11
60072,37
60073,37
60074,80
60075,13
60076,18
60077,38
60078,59
60081,92
60082,89
60083,71
60084,41
60086,87
60087,79
60090,16
60091,75
60093,16
60095,72
60096,33
60097,59
60098,3
60099,1
60100,13
60101,79
60102,59
60103,14
60104,79
60105,95
60107,18
60108,99
60109,74
60110,71
60112,99
60113,8
60114,98
60116,70
60118,23
60119,84
60120,15
60121,94
60122,37
60123,22
60124,7
60125,16
60126,8
60128,36
60129,84
60131,23
60132,40
60133,92
60134,89
60135,35
60136,49
60138,92
60139,36
60140,84
60141,36
60142,99
60143,23
60144,95
60145,14
60146,98
60148,36
60149,92
60150,89
60151,84
60152,18
60153,68
60154,22
60155,12
60156,83
60157,35
60158,99
60159,40
60162,92
60163,21
60164,80
60165,35
60166,22
60167,10
60168,1
60169,1
60170,35
60171,84
60172,71
60173,87
60174,1
60175,62
60176,43
60177,16
60178,85
60179,46
60180,14
60181,36
60182,65
60184,72
60185,16
60186,80
60187,79
60188,82
60189,72
60191,17
60192,21
60193,15
60195,64
60196,12
60197,83
60200,11
60202,36
60205,60
60207,24
60209,3
60211,17
60212,11
60213,53
60214,73
60215,73
60216,80
60217,27
60219,63
60220,17
60222,85
60225,28
60226,42
60227,7
60228,11
60229,93
60230,81
60231,91
60233,33
60234,23
60235,18
60236,31
60237,99
60238,54
60239,82
60240,71
60241,1
60242,49
60243,83
60244,17
60245,35
60246,27
60247,27
60248,44
60250,20
60252,98
60253,91
60254,32
60255,17
60256,87
60257,46
60258,27
60259,14
60260,99
60261,99
60262,12
60263,99
60264,79
60265,86
60267,18
60268,12
60269,17
60270,7
60271,28
60272,82
60273,1
60275,68
60276,85
60277,28
60278,85
60279,82
60280,60
60282,14
60283,56
60285,55
60286,15
60288,71
60289,28
60290,9
60291,56
60294,82
60296,62
60297,16
60298,50
60299,17
60300,54
60302,32
60303,90
60305,90
60307,37
60308,20
60309,25
60310,37
60311,7
60312,56
60313,35
60314,50
60315,87
60316,82
60317,95
60318,74
60319,84
60320,63
60321,9
60322,92
60324,92
60325,85
60326,85
60327,85
60328,86
60329,85
60330,10
60331,76
60332,12
60333,20
60334,11
60335,45
60337,32
60338,79
60339,76
60341,83
60342,95
60343,12
60345,86
60346,16
60348,13
60349,14
60350,77
60351,95
60356,68
60359,27
60361,83
60362,90
60363,83
60364,12
60365,29
60367,82
60368,37
60369,51
60370,22
60371,12
60372,62
60373,73
60374,90
60375,14
60377,18
60378,13
60379,89
60380,46
60384,90
60385,7
60386,9
60387,9
60388,9
60389,9
60390,9
60391,9
60392,28
60393,56
60395,22
60396,99
60397,38
60398,59
60399,18
60401,16
60402,36
60403,42
60404,80
60405,72
60406,20
60407,92
60408,96
60409,41
60410,41
60411,89
60412,90
60413,92
60414,37
60415,46
60418,92
60419,79
60420,68
60421,90
60422,11
60423,71
60424,21
60425,94
60426,53
60427,80
60432,87
60433,13
60434,90
60435,37
60436,45
60438,42
60440,45
60441,83
60442,90
60443,90
60444,92
60445,86
60446,17
60447,92
60448,13
60449,9
60451,33
60452,56
60453,95
60454,38
60455,29
60456,86
60457,3
60458,17
60459,24
60460,25
60461,17
60462,56
60463,17
60465,10
60466,15
60467,33
60468,20
60469,59
60470,71
60471,38
60472,60
60473,89
60474,42
60475,92
60476,50
60477,3
60479,2
60481,98
60482,7
60483,85
60484,8
60485,60
60486,92
60487,99
60488,20
60489,79
60490,18
60491,18
60492,18
60493,79
60495,70
60496,59
60503,45
60504,98
60505,41
60506,35
60507,56
60509,71
60511,79
60512,28
60513,56
60514,84
60515,16
60516,95
60517,40
60518,88
60519,71
60520,25
60521,90
60523,80
60524,46
60525,16
60526,17
60527,15
60528,85
60529,59
60530,22
60531,56
60535,63
60536,71
60537,82
60538,14
60540,92
60541,43
60542,73
60545,56
60546,96
60547,2
60548,90
60550,77
60552,52
60553,18
60554,71
60555,60
60556,60
60557,60
60558,60
60559,26
60560,45
60561,21
60562,80
60563,13
60564,28
60565,71
60566,71
60567,88
60568,90
60570,53
60572,23
60573,23
60574,23
60575,18
60576,31
60580,22
60581,92
60582,90
60584,79
60585,13
60587,1
60590,84
60591,44
60592,18
60593,59
60595,25
60596,71
60597,89
60598,55
60599,12
60600,58
60601,16
60602,20
60604,92
60605,79
60606,98
60607,28
60608,25
60611,92
60612,93
60613,93
60614,90
60615,84
60617,31
60619,28
60620,71
60621,68
60624,56
60625,3
60627,16
60629,83
60630,80
60631,20
60632,7
60633,35
60636,36
60637,54
60638,12
60640,25
60645,4
60646,32
60649,56
60650,14
60651,15
60652,12
60653,90
60654,90
60655,25
60658,51
60659,3
60660,22
60661,68
60662,99
60663,38
60664,70
60667,29
60668,31
60669,20
60670,14
60671,56
60676,92
60677,9
60681,71
60682,56
60683,56
60685,1
60686,13
60687,68
60688,81
60691,23
60692,31
60693,44
60694,25
60695,44
60696,42
60697,50
60698,56
60700,83
60704,97
60705,20
60708,18
60709,23
60710,23
60713,90
60716,99
60717,8
60718,40
60719,22
60721,79
60725,56
60726,44
60727,51
60729,60
60730,23
60731,18
60732,77
60733,95
60734,95
60735,63
60736,18
60737,90
60740,7
60741,1
60742,3
60743,25
60744,31
60745,56
60747,56
60749,27
60750,81
60751,82
60755,71
60756,95
60757,8
60758,18
60759,75
60760,60
60761,90
60762,90
60764,71
60765,77
60766,20
60767,88
60770,96
60771,49
60773,79
60774,18
60775,50
60776,0
60780,59
60781,54
60782,48
60783,1
60786,53
60787,59
60790,51
60791,9
60792,85
60793,74
60794,13
60795,59
60796,7
60797,59
60799,56
60802,1
60803,56
60804,92
60805,79
60807,94
60808,12
60809,90
60811,7
60813,86
60814,53
60815,18
60816,51
60819,77
60820,13
60822,79
60823,71
60825,17
60826,20
60829,90
60830,51
60831,69
60832,8
60833,32
60834,36
60837,90
60838,92
60839,25
60840,63
60842,42
60844,95
60846,25
60848,36
60849,56
60852,20
60853,13
60854,31
60855,31
60856,95
60857,13
60858,54
60859,48
60860,44
60861,95
60862,56
60866,15
60867,53
60870,98
60871,90
60872,2
60874,72
60875,12
60880,96
60881,56
60883,83
60885,70
60886,16
60887,71
60889,72
60890,92
60893,11
60894,17
60895,13
60897,90
60898,51
60899,1
60900,57
60901,13
60902,64
60903,33
60904,70
60906,63
60907,90
60908,41
60911,27
60912,8
60913,90
60914,69
60915,18
60917,45
60919,4
60921,56
60922,90
60923,3
60926,86
60928,25
60929,23
60933,65
60934,41
60935,92
60936,18
60937,79
60938,96
60939,56
60940,56
60941,59
60943,4
60944,44
60946,90
60947,25
60948,27
60949,40
60950,59
60951,2
60955,56
60956,73
60957,99
60959,89
60960,4
60961,74
60962,15
60963,56
60964,37
60965,37
60966,37
60967,85
60968,63
60969,83
60970,92
60972,51
60973,80
60974,17
60975,12
60976,70
60977,17
60978,33
60979,89
60980,31
60981,90
60983,94
60984,92
60985,45
60989,23
60990,23
60991,56
60992,13
60995,56
60996,41
60997,51
60999,25
61000,48
61001,75
61003,37
61004,20
61005,76
61006,56
61007,25
61009,24
61012,50
61013,90
61014,82
61015,50
61016,59
61017,59
61019,50
61021,12
61023,18
61025,69
61026,71
61027,83
61028,25
61029,79
61030,8
61034,51
61037,78
61040,12
61041,65
61043,70
61044,73
61045,8
61048,93
61050,25
61051,90
61052,90
61053,25
61054,25
61055,56
61056,64
61057,76
61058,83
61061,92
61062,18
61063,14
61064,86
61065,55
61068,59
61069,45
61070,99
61071,18
61072,85
61074,14
61076,80
61077,44
61078,20
61079,92
61080,91
61081,56
61082,3
61083,84
61084,26
61085,59
61086,20
61087,60
61089,17
61090,90
61092,27
61093,37
61094,17
61096,77
61097,25
61100,83
61102,85
61104,23
61105,68
61106,23
61107,17
61109,49
61110,90
61111,68
61112,28
61113,81
61114,17
61115,80
61116,73
61118,17
61119,16
61120,49
61121,99
61122,60
61123,77
61124,63
61125,9
61126,42
61127,60
61128,90
61130,20
61131,74
61132,79
61133,56
61135,33
61136,56
61137,37
61138,93
61139,90
61141,16
61142,10
61143,63
61144,84
61146,90
61147,12
61148,82
61149,82
61150,77
61151,20
61152,2
61153,13
61154,71
61155,42
61156,14
61157,56
61158,16
61159,94
61161,46
61163,92
61165,26
61166,9
61167,74
61168,33
61169,40
61170,18
61171,90
61172,87
61173,16
61174,17
61176,18
61177,12
61178,84
61180,37
61182,65
61183,49
61184,19
61185,55
61186,56
61187,16
61188,19
61193,57
61194,94
61195,32
61196,79
61198,25
61199,25
61200,46
61201,59
61203,54
61204,86
61205,96
61207,7
61208,92
61210,57
61211,95
61212,8
61213,90
61215,36
61216,9
61217,43
61219,77
61220,20
61221,85
61222,55
61223,53
61224,97
61225,86
61226,59
61228,56
61229,68
61230,23
61231,23
61232,23
61233,28
61234,89
61235,87
61236,92
61238,43
61240,64
61241,26
61242,25
61243,25
61245,13
61246,16
61247,65
61249,18
61250,53
61251,41
61253,20
61254,56
61255,88
61257,25
61259,77
61260,74
61261,74
61262,33
61263,43
61264,88
61265,95
61267,79
61268,42
61269,27
61271,90
61272,1
61273,32
61276,64
61277,18
61278,56
61279,60
61280,17
61281,65
61283,25
61284,15
61285,25
61286,38
61288,56
61290,1
61291,35
61293,77
61294,74
61295,3
61297,16
61298,70
61300,57
61301,80
61303,79
61306,71
61307,80
61308,88
61309,56
61310,87
61312,83
61313,15
61314,29
61315,68
61316,90
61317,51
61319,32
61320,83
61321,70
61325,88
61329,59
61330,83
61331,46
61332,56
61333,25
61334,90
61335,90
61336,48
61338,2
61340,72
61341,11
61342,84
61344,92
61345,15
61346,42
61347,89
61348,13
61349,17
61350,71
61352,20
61353,56
61355,82
61358,46
61359,53
61360,92
61362,79
61363,81
61364,11
61365,12
61366,88
61367,25
61368,99
61369,99
61370,12
61371,25
61372,38
61374,56
61375,53
61376,53
61378,1
61380,90
61382,46
61384,45
61385,16
61386,26
61387,56
61388,87
61389,56
61391,32
61393,18
61394,18
61395,70
61396,21
61397,90
61398,27
61399,95
61400,23
61401,92
61402,23
61403,23
61405,90
61406,53
61407,75
61410,73
61412,90
61414,56
61416,60
61417,18
61419,67
61420,40
61421,46
61422,93
61423,73
61424,90
61426,1
61427,17
61428,12
61429,3
61430,16
61432,32
61433,40
61434,90
61435,80
61436,48
61437,13
61439,90
61440,99
61441,3
61442,37
61443,37
61444,37
61445,37
61447,37
61449,69
61450,92
61451,55
61452,17
61453,13
61454,70
61455,92
61456,16
61457,17
61459,90
61462,79
61464,88
61466,91
61467,56
61468,13
61469,53
61470,13
61471,84
61473,42
61475,53
61476,79
61477,72
61478,84
61481,90
61482,94
61483,89
61484,47
61486,92
61487,55
61492,42
61494,77
61495,79
61496,42
61497,56
61498,90
61499,25
61502,46
61504,56
61505,63
61506,46
61507,80
61509,90
61510,46
61511,88
61512,74
61513,85
61514,7
61515,23
61517,99
61518,31
61519,83
61520,42
61521,99
61522,85
61523,16
61526,20
61529,95
61530,44
61533,77
61534,17
61535,17
61536,88
61537,79
61540,56
61545,60
61547,16
61549,15
61550,15
61551,90
61553,3
61555,23
61556,95
61557,87
61558,17
61560,79
61561,97
61562,24
61564,90
61567,75
61568,17
61569,79
61572,53
61574,77
61575,13
61577,35
61582,92
61583,84
61586,99
61587,13
61588,45
61589,32
61590,80
61591,45
61592,17
61593,84
61595,92
61596,69
61597,13
61598,99
61599,64
61600,37
61601,70
61603,95
61605,45
61606,57
61607,79
61608,93
61609,44
61610,86
61611,84
61612,69
61613,57
61614,18
61616,40
61618,43
61619,74
61620,16
61621,11
61622,28
61624,16
61625,16
61626,20
61628,89
61630,62
61632,46
61634,45
61635,31
61637,63
61640,18
61641,45
61643,32
61645,70
61646,75
61647,46
61649,9
61651,11
61652,4
61654,3
61657,27
61658,27
61659,27
61660,84
61661,15
61662,84
61663,81
61668,56
61669,16
61671,3
61672,83
61673,92
61674,25
61676,70
61678,55
61679,17
61681,17
61682,7
61683,28
61685,68
61686,70
61687,78
61688,3
61689,69
61690,18
61693,68
61694,25
61695,3
61696,25
61698,44
61699,65
61701,98
61703,79
61707,44
61709,44
61710,88
61711,64
61712,65
61715,13
61716,44
61717,25
61719,21
61720,55
61721,56
61723,32
61724,20
61725,20
61726,14
61727,8
61728,37
61729,63
61730,29
61731,20
61732,77
61734,80
61735,3
61736,75
61740,82
61741,14
61742,99
61744,25
61750,7
61751,91
61752,25
61754,0
61755,59
61756,90
61758,48
61759,25
61760,13
61762,98
61763,15
61764,11
61765,40
61766,25
61767,86
61769,9
61770,62
61771,20
61773,77
61774,42
61777,18
61778,31
61779,53
61781,25
61782,1
61783,80
61784,86
61785,21
61786,77
61787,27
61788,91
61790,16
61791,84
61792,69
61794,90
61795,64
61796,32
61797,25
61798,25
61799,88
61800,79
61801,4
61802,20
61803,7
61804,92
61805,25
61806,20
61807,20
61808,32
61809,79
61810,90
61811,56
61812,13
61813,72
61817,92
61818,14
61819,96
61820,50
61821,71
61823,24
61826,25
61828,46
61829,92
61830,17
61834,4
61836,89
61837,82
61839,7
61840,16
61842,90
61843,25
61844,25
61845,90
61846,50
61847,3
61852,24
61853,17
61854,17
61855,25
61857,92
61858,90
61859,90
61861,75
61863,25
61864,80
61865,93
61866,50
61867,7
61869,25
61870,90
61871,20
61872,25
61875,72
61877,33
61878,92
61880,77
61883,20
61884,25
61886,87
61888,3
61889,89
61890,25
61894,12
61895,25
61896,51
61899,7
61900,8
61901,69
61902,98
61903,87
61904,25
61907,25
61908,92
61909,95
61910,18
61911,92
61913,18
61914,29
61915,29
61916,29
61918,79
61919,25
61922,75
61923,18
61924,75
61925,93
61926,13
61927,25
61930,97
61931,7
61932,59
61935,68
61937,82
61938,8
61939,24
